지점명,주소,위도,경도,카태고리_대,카태고리_소
국립산림과학원 외국수목원,서울 동대문구 회기로 47,37.59448844,127.0412619,금융,ATM
제기동새마을금고 본점,서울 동대문구 고산자로 509,37.58525879,127.0382452,금융,은행
동대문중앙새마을금고 청량리1지점,서울 동대문구 홍릉로 69,37.58640503,127.0429569,금융,은행
IBK기업은행 종암동,서울 성북구 종암로 108,37.59982358,127.0344806,금융,은행
우리은행 경희대학교지점,서울 동대문구 경희대로 24,37.59366211,127.0528541,금융,은행
동대문중앙새마을금고 본점,서울 동대문구 약령시로 108,37.58292668,127.0418963,금융,은행
KB국민은행 이문동,서울 동대문구 이문로 37,37.59080086,127.0561175,금융,은행
하나은행 휘경금융센터지점,서울 동대문구 회기로 175,37.59046677,127.0557323,금융,은행
하나은행 경희대출장소,서울 동대문구 경희대로 26,37.5970901,127.0514671,금융,은행
KB국민은행 월곡역,서울 성북구 화랑로 91,37.60298358,127.0421137,금융,은행
새종암새마을금고 본점,서울 성북구 종암로 98-7,37.5991522,127.0349593,금융,은행
NH농협은행 월곡동지점,서울 성북구 화랑로 79,37.60249467,127.0411871,금융,은행
하나은행 경희의료원출장소,서울 동대문구 경희대로 26,37.5970901,127.0514671,금융,은행
서울종암새마을금고 본점,서울 성북구 종암로21길 25,37.59974996,127.033586,금융,은행
동대문중앙새마을금고 청량리2지점,서울 동대문구 왕산로 239,37.58305762,127.0482149,금융,은행
경희의료원새마을금고 본점,서울 동대문구 경희대로 23,37.59412385,127.0518964,금융,은행
회기휘경새마을금고 본점,서울 동대문구 회기로25길 7,37.59084926,127.0547384,금융,은행
IBK기업은행 회기역(출),서울 동대문구 망우로 46,37.58876512,127.0587914,금융,은행
우리은행 종암금융센터,서울 성북구 종암로 162,37.60430667,127.0321521,금융,은행
하나은행365 고대 교우회관 ATM,서울 성북구 종암로 13,37.59217121,127.0353342,금융,ATM
새종암새마을금고 제1지점,서울 성북구 종암로 122,37.60120225,127.0339558,금융,은행
KB국민은행 청량리 365자동화점 ATM,서울 동대문구 홍릉로 33,37.58331156,127.0439412,금융,ATM
KB국민은행 제기동한신상가 365자동화점 ATM,서울 동대문구 고산자로 534,37.58746718,127.0380708,금융,ATM
IBK기업은행365 청송일식,서울 성북구 종암로 31,37.59310898,127.0358838,금융,ATM
KB국민은행 한국과학기술 정보원 ATM,서울 동대문구 회기로 66,37.59055896,127.0444561,금융,ATM
우리은행 한국외국어대학교지점,서울 동대문구 이문로 99,37.59560422,127.0594457,금융,은행
홍릉시험림,서울 동대문구 회기로 57,37.59396456,127.0448511,금융,ATM
회기역파전골목,서울 동대문구 망우로1길 39,37.58915203,127.0561412,금융,ATM
선동호,서울 동대문구 경희대로 26,37.5951338,127.0499359,금융,ATM
KB국민은행 휘경동,서울 동대문구 망우로 123,37.59170361,127.0666065,금융,은행
우리은행 삼육서울병원 출장소,서울 동대문구 망우로 82,37.58800918,127.0640025,금융,은행
우리누리새마을금고 휘경동지점,서울 동대문구 망우로21길 12,37.59055343,127.0625995,금융,은행
우리누리새마을금고 본점,서울 동대문구 이문로 85,37.59472691,127.058923,금융,은행
더좋은새마을금고 본점,서울 동대문구 망우로 129,37.59187269,127.0671468,금융,은행
더좋은새마을금고 이문1동점지점,서울 동대문구 이문로30길 24,37.59628972,127.0614992,금융,은행
우리은행 서울시립대출장소,서울 동대문구 서울시립대로 163,37.58472841,127.0574817,금융,은행
우리은행 중랑교금융센터,서울 중랑구 망우로 200,37.59345362,127.0751287,금융,은행
중랑으뜸새마을금고 본점,서울 중랑구 중랑천로 117,37.59568642,127.0720113,금융,은행
우리은행 ATM,서울 동대문구 망우로 82,37.58986421,127.0625254,금융,ATM
더좋은새마을금고 이문2동점지점,서울 동대문구 한천로 442,37.6000578,127.0678358,금융,은행
KB국민은행 휘경동점 ATM,서울 동대문구 망우로 123,37.59170361,127.0666065,금융,ATM
KB국민은행 이문동점두 365자동화점 ATM,서울 동대문구 이문로 37,37.59080266,127.0561198,금융,ATM
KB국민은행 이문동 ATM,서울 동대문구 이문로 37,37.59080266,127.0561198,금융,ATM
우리은행 365코너 서울위생병원1층치과병원,서울 동대문구 망우로 82,37.58750142,127.0632457,금융,ATM
우리은행 365코너 삼육서울병원(출),서울 동대문구 망우로 82,37.58816427,127.0637716,금융,ATM
하나은행 휘경금융센터 ATM,서울 동대문구 회기로 175,37.59038838,127.055739,금융,ATM
중랑서부새마을금고 본점,서울 중랑구 봉우재로5길 4,37.59025009,127.0759203,금융,은행
우리은행 365코너 삼육서울병원(출)(점외),서울 동대문구 망우로 82,37.58816245,127.0638067,금융,ATM
더좋은새마을금고 본점 점두365ATM,서울 동대문구 망우로 129,37.59187269,127.0671468,금융,ATM
기업은행 회기역 무인 ATM,서울 동대문구 망우로21길 4,37.59070998,127.0630197,금융,ATM
신한 제기동역 ATM 회기역,서울 동대문구 회기로 197,37.59019727,127.0578358,금융,ATM
우리은행 365코너 한국외국어대학교지점,서울 동대문구 이문로 99,37.5957556,127.0594141,금융,ATM
신한 제기동역 ATM 외대역,서울 동대문구 휘경로 23,37.59554222,127.0626071,금융,ATM
CU 회기창덕안점 ATM,서울 동대문구 회기로 194-14,37.58965609,127.0571753,금융,ATM
신한은행 상봉역,서울 중랑구 면목로 460,37.59305927,127.0865566,금융,은행
IBK기업은행 면목동,서울 중랑구 겸재로 154,37.58755724,127.084861,금융,은행
NH농협은행 면목역지점,서울 중랑구 면목로 431,37.59046427,127.0867518,금융,은행
KB국민은행 중화동,서울 중랑구 동일로 757,37.59799605,127.0798054,금융,은행
SC제일은행 상봉역지점,서울 중랑구 망우로 291,37.59644828,127.0847929,금융,은행
Sh수협은행 상봉역지점,서울 중랑구 면목로 492,37.59590413,127.0859688,금융,은행
NH농협은행 중화동지점,서울 중랑구 동일로 769,37.59907019,127.0795733,금융,은행
신한은행 중화역,서울 중랑구 동일로 796,37.60142701,127.0798261,금융,은행
중랑서부새마을금고 상봉2동지점,서울 중랑구 면목로91길 17,37.59422267,127.0850124,금융,은행
서울동부새마을금고 면목역지점,서울 중랑구 면목로74길 11-6,37.58950453,127.0882169,금융,은행
서울동부새마을금고 본점(2026년 10월 예정),서울 중랑구 면목로 417,37.58925214,127.08715,금융,은행
KB국민은행 망우동종합금융센터,서울 중랑구 상봉로 134,37.59787892,127.0933236,금융,은행
중랑으뜸새마을금고 좋은이웃지점,서울 중랑구 중랑역로 33,37.59721663,127.0758074,금융,은행
중랑우리새마을금고 본점,서울 중랑구 동일로130길 9,37.59983258,127.0806839,금융,은행
서울동부새마을금고 본점,서울 중랑구 상봉로 20,37.58779497,127.094527,금융,은행
우리은행 상봉동지점,서울 중랑구 망우로 390,37.59857097,127.095467,금융,은행
서울상봉새마을금고 본점,서울 중랑구 상봉중앙로1길 78,37.59981214,127.0878509,금융,은행
하나은행365 구.면목역 ATM,서울 중랑구 면목로 421,37.58964685,127.0870509,금융,ATM
IBK기업은행365 코스트코-상봉점,서울 중랑구 중랑천로10길 49-13,37.59283338,127.0756897,금융,ATM
KB국민은행ATM 면목동365자동화점,서울 중랑구 동일로 614,37.58508277,127.0801981,금융,ATM
하나은행365 88병원HS,서울 중랑구 동일로 679,37.5908891,127.0797084,금융,ATM
KB국민은행 면목동 365자동화점 ATM,서울 중랑구 동일로 608,37.58452337,127.0800311,금융,ATM
KB국민은행 면목동점 ATM,서울 중랑구 겸재로 199,37.58900424,127.0897199,금융,ATM
IBK기업은행 중화동,서울 중랑구 동일로 847,37.60595099,127.0783213,금융,은행
하나은행자동화코너,서울 중랑구 면목로 429,37.59017583,127.0869213,금융,은행
신한 중화역 ATM 중랑교무인점포,서울 중랑구 망우로 202,37.59347954,127.0754639,금융,ATM
KB국민은행 상봉역 365자동화점 ATM,서울 중랑구 망우로 316,37.59662924,127.0874497,금융,ATM
우리은행 ATM,서울 중랑구 중랑천로 20,37.58648311,127.0758055,금융,ATM
Sh수협은행 중화동금융센터,서울 중랑구 동일로 843,37.60565814,127.0783686,금융,은행
하나은행 면목금융센터 ATM,서울 중랑구 동일로 628,37.58635675,127.0802402,금융,ATM
하나은행 망우동지점,서울 중랑구 망우로 430,37.59945021,127.0999762,금융,은행
서울동부새마을금고 서일대지점,서울 중랑구 용마산로 426,37.58942998,127.0970982,금융,은행
망우동새마을금고 본점,서울 중랑구 망우로 481,37.60086894,127.1055235,금융,은행
IBK기업은행365 사랑방화로구이,서울 중랑구 겸재로 264,37.59034374,127.096908,금융,ATM
GS25 면목서일2점 ATM,서울 중랑구 용마산로96길 35,37.58999205,127.0994483,금융,ATM
신한은행 신내동,서울 중랑구 봉화산로 194,37.60643633,127.0946967,금융,은행
CU ATM 중랑면목대로점,서울 중랑구 용마산로 411-3,37.58842367,127.0958729,금융,ATM
우리은행 중랑구청지점,서울 중랑구 봉화산로 190,37.60634856,127.0940443,금융,은행
KB국민은행 망우본동 365자동화점 ATM,서울 중랑구 봉우재로 240,37.59531787,127.099375,금융,ATM
하나은행365 서일대학흥학관3층,서울 중랑구 용마산로90길 28-9,37.58723974,127.0980985,금융,ATM
KB국민은행 신내동,서울 중랑구 용마산로 631,37.60744869,127.1005746,금융,은행
CU중랑면일초점 ATM,서울 중랑구 용마산로100길 8,37.59152364,127.0984789,금융,ATM
IBK기업은행365 동원시장,서울 중랑구 상봉로11길 21-5,37.5898338,127.0923942,금융,ATM
KB국민은행 서일대 배양관 ATM,서울 중랑구 용마산로90길 28,37.58566475,127.097082,금융,ATM
신한 상봉역 ATM 코스트코상봉점,서울 중랑구 망우로 336,37.59681271,127.0902853,금융,ATM
CU 면목사랑점 ATM,서울 중랑구 용마산로94길 65,37.58814708,127.1002033,금융,ATM
신한 상봉역 ATM 디지털라운지 망우동,서울 중랑구 망우로 404,37.59890112,127.0971954,금융,ATM
우리은행 365코너 서일대학교 지덕관앞,서울 중랑구 용마산로90길 28,37.58605837,127.0972195,금융,ATM
CU 망우무지개점 ATM,서울 중랑구 용마공원로2길 22,37.59404969,127.0999497,금융,ATM
IBK기업은행365 코스트코상봉점,서울 중랑구 망우로 336,37.59686496,127.0902944,금융,ATM
CU 혜원사거리점 ATM,서울 중랑구 상봉로 90,37.59386311,127.0934364,금융,ATM
남양주축산농협 망우동지점 ATM,서울 중랑구 용마산로 502,37.59576296,127.1004344,금융,ATM
우리은행 365코너 서일대학교 배양관,서울 중랑구 용마산로90길 28-8,37.58558978,127.0973004,금융,ATM
농협ATM 면목지점,서울 중랑구 겸재로 229,37.58980643,127.0928267,금융,ATM
서울개인택시조합새마을금고 중랑지점,서울 중랑구 양원역로8길 30,37.60501167,127.1085316,금융,은행
KB국민은행ATM 동부제일병원,서울 중랑구 망우로 511,37.60070173,127.1090791,금융,ATM
하나은행365 동부제일병원 1층,서울 중랑구 망우로 511,37.60069452,127.1090791,금융,ATM
CU 망우행복점 ATM,서울 중랑구 용마산로118길 130,37.60089852,127.107691,금융,ATM
KB국민은행 망우1동점 ATM,서울 중랑구 양원역로 18,37.60215314,127.10819,금융,ATM
하나은행365 시립북부노인병원1층,서울 중랑구 양원역로 38,37.60436448,127.1078478,금융,ATM
KB국민은행 역촌동,서울 은평구 서오릉로 188,37.61358518,126.912842,금융,은행
구산동새마을금고 본점,서울 은평구 갈현로 114,37.60810308,126.9109797,금융,은행
KB희망금융플라자 서부,서울 은평구 서오릉로 188,37.61357888,126.9128431,금융,은행
우리은행 역촌동지점,서울 은평구 연서로 134,37.61069536,126.9173688,금융,은행
구산동새마을금고 제1지점,서울 은평구 서오릉로 202,37.6140995,126.9114358,금융,은행
하나은행 역촌동지점,서울 은평구 서오릉로 101,37.60880707,126.9202453,금융,은행
KB국민은행 역촌2동점 ATM,서울 은평구 갈현로 66,37.60365725,126.9105286,금융,ATM
KB국민은행 은평천사원 재활체육센터 ATM,서울 은평구 갈현로11길 30,37.6050702,126.9072835,금융,ATM
신한 역촌동 ATM 은평의마을,서울 은평구 갈현로15길 27-1,37.60787843,126.9070908,금융,ATM
KB국민은행ATM 은평천사원 재활체육센터,서울 은평구 갈현로11길 30,37.60511256,126.9072947,금융,ATM
우리은행 365코너 홍제동금융센터(점외),서울 은평구 서오릉로 214,37.61448687,126.910169,금융,ATM
CU 서오능점 ATM,서울 은평구 서오릉로 217,37.61447468,126.9095529,금융,ATM
갈현동새마을금고 본점,서울 은평구 갈현로 264,37.62025602,126.9164713,금융,은행
신한 역촌동 ATM 시립병원,서울 은평구 갈현로 89,37.60588528,126.9103696,금융,ATM
연신내새마을금고 본점,서울 은평구 연서로26길 10,37.61680356,126.9205686,금융,은행
우체국365코너,서울 은평구 서오릉로 190,37.61363094,126.9125825,금융,ATM
CU ATM 은평서오능점,서울 은평구 서오릉로25가길 1,37.61726744,126.905703,금융,ATM
구산동새마을금고 본점 점두365ATM,서울 은평구 갈현로 114,37.60810308,126.9109797,금융,ATM
KB국민은행 역촌동 ATM,서울 은평구 서오릉로 188,37.61350685,126.9129111,금융,ATM
e-푸른새마을금고 역촌동지점,서울 은평구 서오릉로 71,37.60700713,126.9219528,금융,은행
신한 역촌동 ATM 구산사거리점,서울 은평구 서오릉로 191,37.61332971,126.9121808,금융,ATM
KB국민은행 역촌동 365자동화점 ATM,서울 은평구 서오릉로 188,37.61350685,126.9129111,금융,ATM
CU 역촌제일점 ATM,서울 은평구 갈현로 59,37.60322095,126.9102358,금융,ATM
구산동새마을금고 제1지점 점두365ATM,서울 은평구 서오릉로 202,37.6140995,126.9114358,금융,ATM
CU 은평예일점 ATM,서울 은평구 서오릉로13길 30,37.61059812,126.9124547,금융,ATM
